TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.25, horizon:4, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:3.7->3.7, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
"run","gameNum","evalQ","evalT","actionNum","trnMoves","elapsedTime","movesSecond","lambda","null"
0,330000,0.5,0.825,9640664,9310664,665.684,14482.342973543,0,0
0,335000,0.8125,0.825,9802144,9467144,676.712,14484.9566728534,0,0
0,340000,0.6875,0.5,9968768,9628768,687.963,14490.2676452077,0,0
0,345000,0.6875,-0.9,10136958,9791958,699.245,14497.0046264185,0,0
0,350000,0.59375,0.950000000000001,10294894,9944894,709.985,14500.1570455714,0,0
0,355000,0.5,0.7,10450244,10095244,720.571,14502.7263101068,0,0
0,360000,0.65625,0.4,10608302,10248302,731.352,14505.0563887157,0,0
0,365000,0.8125,0.25,10770773,10405773,742.369,14508.6513580174,0,0
0,370000,0.4375,-0.825,10928965,10558965,753.156,14510.8915018934,0,0
0,375000,0.75,0.825,11089287,10714287,764.027,14514.2606216796,0,0
0,380000,0.375,-0.8,11253770,10873770,775.001,14520.9748116454,0,0
0,385000,0.8125,0.75,11410914,11025914,785.7,14523.2455135548,0,0
0,390000,0.6875,0.725,11575851,11185851,796.918,14525.7742954733,0,0
0,395000,0.375,-0.725,11739433,11344433,808.038,14528.3179751447,0,0
0,400000,0.71875,0.925,11900001,11500001,818.996,14529.9867154418,0,0
0,405000,0.5,0.8,12062682,11657682,830.033,14532.7739981422,0,0
0,410000,0.84375,0.75,12218953,11808953,840.705,14534.1742941936,0,0
0,415000,0.875,0.875,12382130,11967130,851.685,14538.3915414737,0,0
0,420000,0.53125,0.85,12536799,12116799,862.227,14540.0213632837,0,0
0,425000,0.6875,0.875,12696453,12271453,873.207,14540.0265916329,0,0
0,430000,0.75,0.925,12851724,12421724,883.918,14539.4980077337,0,0
0,435000,0.8125,0.8,13016206,12581206,895.041,14542.5807309386,0,0
0,440000,0.65625,0.925,13175350,12735350,906.006,14542.2326121461,0,0
0,445000,0.875,0.875,13332709,12887709,916.794,14542.7533339005,0,0
0,450000,0.46875,-0.875,13498091,13048091,927.96,14545.9836630889,0,0
0,455000,0.6875,0.9,13665394,13210394,939.206,14549.9432499366,0,0
0,460000,0.625,-0.75,13832255,13372255,950.554,14551.7824342436,0,0
0,465000,0.28125,-0.725,13998172,13533172,961.869,14553.096107682,0,0
0,470000,0.875,0.85,14164111,13694111,973.082,14555.9274552402,0,0
0,475000,0.71875,0.5,14323724,13848724,983.957,14557.2662219995,0,0
0,480000,0.875,1,14483333,14003333,994.81,14558.8936580855,0,0
0,485000,0.71875,1,14639449,14154449,1005.57,14558.3589407003,0,0
0,490000,0.875,0.9,14789083,14299083,1015.885,14557.8318412025,0,0
0,495000,0.6875,0.925,14953312,14458312,1026.899,14561.6190102435,0,0
0,500000,0.875,0.950000000000001,15115379,14615379,1037.972,14562.4149784387,0,0
0,505000,0.625,0.875,15281000,14776000,1049.195,14564.499449578,0,0
0,510000,0.65625,0.9,15454828,14944828,1060.791,14569.1545271406,0,0
0,515000,0.875,0.950000000000001,15621232,15106232,1071.976,14572.3710232319,0,0
0,520000,0.6875,0.950000000000001,15786316,15266316,1083.088,14575.2847414061,0,0
0,525000,0.875,0.950000000000001,15963239,15438239,1094.653,14582.9217112638,0,0
0,530000,0.625,0.975000000000001,16145948,15615948,1106.874,14586.9791864295,0,0
0,535000,0.8125,0.950000000000001,16317030,15782030,1118.368,14590.0365532633,0,0
0,540000,0.40625,-1,16493849,15953849,1130.204,14593.6919352612,0,0
0,545000,0.125,-0.675,16675269,16130269,1142.484,14595.625846839,0,0
0,550000,0.75,0.950000000000001,16849204,16299204,1154.104,14599.3809916611,0,0
0,555000,0.90625,0.9,17032269,16477269,1166.086,14606.3575070792,0,0
0,560000,0.9375,0.825,17204488,16644488,1177.527,14610.6951263113,0,0
0,565000,0.8125,0.950000000000001,17362764,16797764,1188.211,14612.525889762,0,0
0,570000,0.9375,1,17528093,16958093,1199.386,14614.2217768091,0,0
0,575000,1,0.950000000000001,17709980,17134980,1211.325,14620.3372340206,0,0
0,580000,0.71875,1,17894696,17314696,1223.457,14626.338318388,0,0
0,585000,0.6875,0.950000000000001,18076682,17491682,1235.445,14631.7173164325,0,0
0,590000,0.75,1,18248374,17658374,1246.931,14634.6301439294,0,0
0,595000,0.8125,1,18440375,17845375,1259.617,14639.6682483644,0,0
0,600000,1,0.9,18622644,18022644,1271.597,14645.0833086269,0,0
0,605000,0.875,1,18813004,18208004,1284.278,14648.7006707271,0,0
0,610000,0.75,0.950000000000001,18995623,18385623,1296.501,14651.4526406073,0,0
0,615000,0.59375,0.950000000000001,19187858,18572858,1309.156,14656.6627659347,0,0
0,620000,0.84375,1,19385139,18765139,1322.355,14659.5573805824,0,0
0,625000,0.84375,1,19581596,18956596,1335.232,14665.3135934429,0,0
0,630000,0.78125,0.950000000000001,19781442,19151442,1348.078,14673.8111592949,0,0
0,635000,0.8125,0.75,19982772,19347772,1360.977,14682.6669370607,0,0
0,640000,0.8125,0.9,20167152,19527152,1373.06,14687.7427060726,0,0
0,645000,0.8125,0.950000000000001,20330556,19685556,1384.085,14688.8059620616,0,0
0,650000,1,1,20486675,19836675,1394.785,14688.052280459,0,0
0,655000,0.84375,1,20632909,19977909,1404.918,14686.2016146138,0,0
0,660000,0.65625,1,20786714,20126714,1415.424,14685.8566761621,0,0
0,665000,0.9375,0.9,20947103,20282103,1426.299,14686.3336509385,0,0
0,670000,0.75,1,21102151,20432151,1436.948,14685.3964096126,0,0
0,675000,0.9375,0.950000000000001,21268034,20593034,1448.146,14686.3879746932,0,0
0,680000,0.84375,0.950000000000001,21423226,20743226,1458.615,14687.3753526462,0,0
0,685000,0.875,0.9,21589565,20904565,1469.787,14688.9073042557,0,0
0,690000,0.8125,0.950000000000001,21744065,21054065,1480.333,14688.6308688653,0,0
0,695000,0.8125,0.950000000000001,21907324,21212324,1491.371,14689.385806751,0,0
0,700000,0.9375,1,22068344,21368344,1502.333,14689.3824471672,0,0
0,705000,0.84375,1,22228941,21523941,1513.125,14690.7499380421,0,0
0,710000,0.6875,0.825,22384850,21674850,1523.623,14691.8561875215,0,0
0,715000,0.6875,0.950000000000001,22551614,21836614,1535.05,14691.1266733983,0,0
0,720000,0.65625,0.9,22715682,21995682,1546.107,14692.1797779843,0,0
0,725000,0.875,0.950000000000001,22876437,22151437,1556.753,14694.9689514008,0,0
0,730000,0.90625,1,23034124,22304124,1567.394,14695.809732588,0,0
0,735000,0.84375,1,23196400,22461400,1578.296,14697.1163837455,0,0
0,740000,0.6875,0.950000000000001,23335495,22595495,1587.856,14696.2287512218,0,0
0,745000,0.75,0.9,23489460,22744460,1598.263,14696.8677870914,0,0
0,750000,0.78125,0.950000000000001,23647757,22897757,1608.998,14697.1947758791,0,0
0,5000,-1,-0.55,106533,101533,10.294,10349.0382747231,0.04,0
0,10000,-1,-0.950000000000001,222808,212808,21.369,10426.6928728532,0.04,0
0,15000,-0.46875,-6.93889390390723e-18,337324,322324,32.3,10443.4674922601,0.04,0
0,20000,-0.4375,-0.875,463095,443095,44.269,10460.9320291852,0.04,0
0,25000,-0.53125,-0.225,590792,565792,56.465,10462.9770654388,0.04,0
0,30000,-0.8125,-0.9,723304,693304,69.017,10480.0846168335,0.04,0
0,35000,-0.5,-6.93889390390723e-18,854161,819161,81.51,10479.2172739541,0.04,0
0,40000,-0.09375,-0.2,989980,949980,94.448,10481.7465695409,0.04,0
0,45000,0.25,0.5,1126083,1081083,107.514,10473.8266644344,0.04,0
0,50000,-0.03125,-0.975000000000001,1260510,1210510,120.446,10465.3537684938,0.04,0
0,55000,0.25,-0.950000000000001,1395068,1340068,133.368,10460.2903245156,0.04,0
0,60000,0.21875,-0.75,1528658,1468658,146.167,10458.2977005754,0.04,0
0,65000,0.03125,-0.15,1663926,1598926,159.102,10458.2343402346,0.04,0
0,70000,0.125,-0.875,1803894,1733894,172.4,10463.4222737819,0.04,0
0,75000,0,-0.775,1946177,1871177,185.91,10468.3825506966,0.04,0
0,80000,-0.125,-0.775,2088111,2008111,199.471,10468.2435040683,0.04,0
0,85000,0.3125,-0.775,2229601,2144601,212.995,10467.856052959,0.04,0
0,90000,-0.15625,0.175,2371395,2281395,226.561,10466.9161947555,0.04,0
0,95000,0.0625,-0.575,2512965,2417965,240.099,10466.3701223245,0.04,0
0,100000,-0.09375,-0.825,2652104,2552104,253.411,10465.6230392524,0.04,0
0,105000,0.375,-0.9,2789603,2684603,266.516,10466.9250626604,0.04,0
0,110000,0.5,-0.825,2931825,2821825,280.095,10467.2521822953,0.04,0
0,115000,0.375,-0.8,3071741,2956741,293.518,10465.2559638591,0.04,0
0,120000,-0.21875,0.175,3218842,3098842,307.461,10469.1066509248,0.04,0
0,125000,0.0625,0.15,3368320,3243320,321.594,10473.8272480208,0.04,0
0,130000,0.125,0.1,3516900,3386900,335.677,10477.0359601641,0.04,0
0,135000,0.25,-0.85,3661663,3526663,349.427,10479.049987551,0.04,0
0,140000,0.6875,-0.85,3801672,3661672,362.787,10479.0744982593,0.04,0
0,145000,0.4375,-0.950000000000001,3948646,3803646,376.772,10480.2002271931,0.04,0
0,150000,0.4375,-0.950000000000001,4099230,3949230,391.018,10483.4815788531,0.04,0
0,155000,0.03125,0.15,4251022,4096022,405.234,10490.2895610931,0.04,0
0,160000,0.46875,-0.725,4402164,4242164,419.217,10500.9195714868,0.04,0
0,165000,0.375,-0.75,4550415,4385415,432.932,10510.692210324,0.04,0
0,170000,0.46875,0.275,4695364,4525364,446.444,10517.2518837749,0.04,0
0,175000,0.34375,-0.1,4842745,4667745,460.091,10525.6242786753,0.04,0
0,180000,0.4375,-0.725,4993182,4813182,474.038,10533.2947991511,0.04,0
0,185000,0.53125,-0.775,5146803,4961803,488.182,10542.7955147875,0.04,0
0,190000,0.6875,0.8,5302537,5112537,502.456,10553.2365023007,0.04,0
0,195000,0.59375,-0.7,5455201,5260201,516.619,10559.4277407529,0.04,0
0,200000,-0.1875,-0.85,5611038,5411038,530.938,10568.1605008494,0.04,0
0,205000,0.6875,-0.8,5766000,5561000,545.266,10574.6553058507,0.04,0
0,210000,0.53125,0.775,5919581,5709581,559.432,10581.4129331179,0.04,0
0,215000,0.15625,-0.75,6076518,5861518,573.88,10588.481912595,0.04,0
0,220000,0.625,-0.7,6228018,6008018,587.906,10593.560875378,0.04,0
0,225000,0.25,-0.55,6380751,6155751,601.997,10599.3069732906,0.04,0
0,230000,0.46875,0.05,6531650,6301650,615.912,10604.842899635,0.04,0
0,235000,0.28125,0.6,6683961,6448961,629.96,10610.1355641628,0.04,0
0,240000,0.6875,0.8,6835914,6595914,643.987,10614.9875696249,0.04,0
0,245000,0.375,-0.775,6986439,6741439,657.872,10619.7542987086,0.04,0
0,250000,0.5,0.725,7137023,6887023,671.809,10623.5894428327,0.04,0
0,255000,0.59375,0.525,7285512,7030512,685.615,10626.24359152,0.04,0
0,260000,0.65625,0.625,7430306,7170306,699.074,10628.7832189439,0.04,0
0,265000,0.4375,0.575,7583174,7318174,713.227,10632.202650769,0.04,0
0,270000,0.75,0.525,7737393,7467393,727.516,10635.3578477999,0.04,0
0,275000,0.5,0.725,7891690,7616690,741.789,10638.72610675,0.04,0
0,280000,0.0625,6.93889390390723e-18,8048692,7768692,756.248,10642.9266589796,0.04,0
0,285000,0.3125,0.075,8203890,7918890,770.615,10645.8997034836,0.04,0
0,290000,0.53125,0.950000000000001,8357238,8067238,784.835,10648.401256315,0.04,0
0,295000,0.53125,0.425,8517821,8222821,799.557,10653.1754459032,0.04,0
0,300000,0.5625,0.5,8682268,8382268,814.543,10659.0664949548,0.04,0
0,305000,0.25,0.9,8838743,8533743,829.013,10661.7664620458,0.04,0
0,310000,0.71875,0.7,8993266,8683266,843.246,10665.0562232136,0.04,0
0,315000,0.375,-0.925,9149941,8834941,857.674,10668.3203641477,0.04,0
0,320000,0.1875,-0.925,9307700,8987700,872.177,10671.801709974,0.04,0
0,325000,0.46875,-0.85,9464792,9139792,886.792,10673.0687692266,0.04,0
0,330000,0.3125,-0.675,9624889,9294889,901.484,10676.7163920824,0.04,0
0,335000,0.71875,-0.45,9787111,9452111,916.318,10680.9109937816,0.04,0
0,340000,0.375,-0.55,9950877,9610877,931.289,10685.0580217312,0.04,0
0,345000,0.28125,-0.8,10119407,9774407,946.695,10689.1945135445,0.04,0
0,350000,0.34375,-0.425,10284093,9934093,961.844,10692.059211265,0.04,0
0,355000,0.9375,-0.625,10449062,10094062,977.008,10694.9605325647,0.04,0
0,360000,0.6875,0.85,10617783,10257783,992.421,10698.8697337118,0.04,0
0,365000,0.53125,0.225,10777380,10412380,1007.025,10702.1970656141,0.04,0
0,370000,0.5,-0.85,10942125,10572125,1022.141,10705.103307665,0.04,0
0,375000,0.125,-0.775,11116657,10741657,1037.747,10712.2998187419,0.04,0
0,380000,0.625,0.4,11280122,10900122,1052.888,10713.5060899165,0.04,0
0,385000,0.84375,0.2,11444305,11059305,1067.811,10717.5380287336,0.04,0
0,390000,0.8125,0.45,11610746,11220746,1082.968,10721.2272200102,0.04,0
0,395000,0.75,0.950000000000001,11775804,11380804,1097.988,10724.8931682313,0.04,0
0,400000,0.5,0.85,11940497,11540497,1113.089,10727.3515415209,0.04,0
0,405000,0.5,0.975000000000001,12100505,11695505,1127.699,10730.2613552021,0.04,0
0,410000,0.375,0.85,12270325,11860325,1143.034,10734.8731533795,0.04,0
0,415000,0.8125,0.950000000000001,12436205,12021205,1158.213,10737.4075407546,0.04,0
0,420000,0.8125,0.975000000000001,12594289,12174289,1172.783,10738.8059001537,0.04,0
0,425000,0.75,1,12745857,12320857,1186.907,10738.7158387304,0.04,0
0,430000,0.875,1,12903557,12473557,1201.277,10741.5333848896,0.04,0
0,435000,0.75,0.45,13061041,12626041,1215.943,10741.4911718724,0.04,0
0,440000,0.8125,0.7,13228399,12788399,1231.241,10743.955894906,0.04,0
0,445000,0.5,1,13387875,12942875,1245.97,10744.9416920151,0.04,0
0,450000,0.78125,0.950000000000001,13552122,13102122,1261.083,10746.4155808936,0.04,0
0,455000,0.5625,1,13707941,13252941,1275.498,10747.1285725262,0.04,0
0,460000,0.75,1,13863099,13403099,1289.854,10747.8047903096,0.04,0
0,465000,0.5625,0.950000000000001,14019537,13554537,1304.296,10748.738783221,0.04,0
0,470000,0.90625,1,14175792,13705792,1318.758,10749.350525267,0.04,0
0,475000,0.875,1,14342729,13867729,1333.865,10752.7590873139,0.04,0
0,480000,0.71875,0.950000000000001,14510655,14030655,1349.123,10755.6205030972,0.04,0
0,485000,0.6875,1,14664735,14179735,1363.291,10756.8633549257,0.04,0
0,490000,0.59375,0.275,14817867,14327867,1377.532,10756.8223460508,0.04,0
0,495000,0.71875,0.875,14981592,14486592,1392.565,10758.2712476617,0.04,0
0,500000,0.9375,1,15141090,14641090,1407.365,10758.4670643365,0.04,0
0,505000,0.5625,0.85,15301071,14796071,1422.134,10759.2329555443,0.04,0
0,510000,0.84375,0.950000000000001,15464770,14954770,1437.121,10760.938014266,0.04,0
0,515000,0.9375,1,15628445,15113445,1452.078,10762.8137055998,0.04,0
0,520000,0.8125,0.85,15789795,15269795,1466.912,10763.9687997644,0.04,0
0,525000,0.6875,1,15954379,15429379,1482.071,10764.9221933362,0.04,0
0,530000,0.78125,0.65,16120913,15590913,1497.262,10766.9285669442,0.04,0
0,535000,0.5,0.25,16295961,15760961,1513.076,10770.0875567387,0.04,0
0,540000,0.125,-0.9,16479622,15939622,1529.626,10773.6283248323,0.04,0
0,545000,0.4375,-0.9,16649119,16104119,1545.257,10774.3365666682,0.04,0
0,550000,1,0.950000000000001,16828070,16278070,1561.329,10778.0422960183,0.04,0
0,555000,0.6875,1,16991713,16436713,1576.352,10779.1362589066,0.04,0
0,560000,0.8125,1,17175105,16615105,1592.8,10782.9639628327,0.04,0
0,565000,0.8125,0.925,17348449,16783449,1608.507,10785.4358109725,0.04,0
0,570000,0.84375,0.950000000000001,17515924,16945924,1623.917,10786.218753791,0.04,0
0,575000,0.375,0.425,17704341,17129341,1640.768,10790.2768703436,0.04,0
0,580000,0.78125,0.950000000000001,17879101,17299101,1656.715,10791.8990291028,0.04,0
0,585000,0.6875,1,18035631,17450631,1671.171,10792.2115690136,0.04,0
0,590000,0.6875,0.950000000000001,18205688,17615688,1686.581,10794.4344208787,0.04,0
0,595000,0.59375,0.950000000000001,18374496,17779496,1701.682,10797.8435453863,0.04,0
0,600000,0.71875,1,18537906,17937906,1716.624,10799.0485977127,0.04,0
0,605000,0.75,0.85,18699017,18094017,1731.48,10799.4415182387,0.04,0
0,610000,0.9375,0.950000000000001,18854407,18244407,1745.903,10799.2293959057,0.04,0
0,615000,0.5625,0.75,19034325,18419325,1762.302,10800.8303911588,0.04,0
0,620000,0.78125,0.85,19226030,18606030,1779.578,10803.7017764886,0.04,0
0,625000,0.59375,0.950000000000001,19419416,18794416,1796.847,10807.4955741919,0.04,0
0,630000,0.9375,0.9,19581892,18951892,1811.835,10807.767815502,0.04,0
0,635000,0.84375,1,19733890,19098890,1825.766,10808.5537796191,0.04,0
0,640000,0.90625,0.9,19902030,19262030,1841.11,10809.7995231138,0.04,0
0,645000,0.78125,1,20096155,19451155,1858.461,10813.3315684322,0.04,0
0,650000,0.875,0.8,20275521,19625521,1874.728,10815.1801221297,0.04,0
0,655000,-0.0625,-0.825,20458859,19803859,1891.231,10817.7472767737,0.04,0
0,660000,0.9375,0.925,20649003,19989003,1908.236,10820.9901710271,0.04,0
0,665000,0.875,0.875,20850527,20185527,1926.269,10824.3069893146,0.04,0
0,670000,0.75,1,21054289,20384289,1944.051,10830.1114528374,0.04,0
0,675000,0.625,0.925,21235957,20560957,1960.475,10832.0468253867,0.04,0
0,680000,0.5,0.55,21397705,20717705,1975.337,10832.4326431389,0.04,0
0,685000,0.625,0.85,21589079,20904079,1992.459,10835.3943544133,0.04,0
0,690000,0.9375,1,21745120,21055120,2006.869,10835.3460041488,0.04,0
0,695000,0.875,1,21906933,21211933,2021.664,10836.089973408,0.04,0
0,700000,0.6875,0.950000000000001,22074594,21374594,2037.014,10836.7414264212,0.04,0
0,705000,0.875,0.950000000000001,22239545,21534545,2052.216,10836.8441723483,0.04,0
0,710000,0.75,1,22405164,21695164,2067.464,10837.0273920126,0.04,0
0,715000,0.875,0.950000000000001,22600739,21885739,2084.954,10839.9221277784,0.04,0
0,720000,0.96875,0.875,22810474,22090474,2103.192,10845.6450956451,0.04,0
0,725000,0.625,0.85,23020784,22295784,2121.584,10850.7530222702,0.04,0
0,730000,0.6875,0.950000000000001,23232988,22502988,2140.003,10856.5212291758,0.04,0
0,735000,0.78125,0.85,23446170,22711170,2158.238,10863.5701901273,0.04,0
0,740000,0.75,0.9,23659569,22919569,2176.74,10869.2673447449,0.04,0
0,745000,0.9375,0.825,23873498,23128498,2195.552,10873.5743904039,0.04,0
0,750000,0.875,0.9,24088295,23338295,2214.045,10879.7675747331,0.04,0
0,5000,-1,-0.475,101721,96721,9.615,10579.4071762871,0.09,0
0,10000,-0.65625,-0.45,213100,203100,20.14,10580.9334657398,0.09,0
0,15000,-0.125,-1,335391,320391,31.611,10609.9459049065,0.09,0
0,20000,-0.40625,-0.925,455665,435665,42.965,10605.4928430118,0.09,0
0,25000,-0.125,-1,581694,556694,54.771,10620.4743386098,0.09,0
0,30000,-0.5,-0.9,709888,679888,66.786,10629.2935645195,0.09,0
0,35000,-0.1875,-0.9,834592,799592,78.571,10622.1379389342,0.09,0
0,40000,-0.125,-1,966985,926985,91.052,10620.1401397004,0.09,0
0,45000,-0.3125,-0.8,1099868,1054868,103.521,10624.5882477951,0.09,0
0,50000,0.5,-0.9,1232215,1182215,115.91,10630.79113105,0.09,0
0,55000,-0.15625,-0.875,1365053,1310053,128.346,10635.7268633226,0.09,0
0,60000,-0.3125,-0.2,1499554,1439554,140.972,10637.2471129019,0.09,0
0,65000,0.46875,-0.950000000000001,1634233,1569233,153.607,10639.0529077451,0.09,0
0,70000,0.625,-0.675,1770994,1700994,166.395,10643.3125995372,0.09,0
0,75000,0.75,-0.85,1910165,1835165,179.391,10648.0536927717,0.09,0
0,80000,0.4375,-0.975000000000001,2049819,1969819,192.456,10650.8448684375,0.09,0
0,85000,-0.25,-0.325,2190393,2105393,205.582,10654.5952466656,0.09,0
0,90000,-0.0625,0.425,2333559,2243559,218.9,10660.3883051622,0.09,0
0,95000,0.3125,0.025,2481166,2386166,232.64,10665.2596286107,0.09,0
0,100000,-0.15625,-0.9,2624575,2524575,245.987,10669.5679039949,0.09,0
0,105000,-0.59375,-0.975000000000001,2766728,2661728,259.254,10671.8816295988,0.09,0
0,110000,-0.21875,-0.875,2911490,2801490,272.788,10673.0867926742,0.09,0
0,115000,0.25,-0.8,3054213,2939213,286.139,10673.8787791947,0.09,0
0,120000,0.3125,-0.9,3200796,3080796,299.759,10677.8979113221,0.09,0
0,125000,0.125,-0.875,3346928,3221928,313.369,10680.4693508292,0.09,0
0,130000,0.0625,-0.85,3496809,3366809,327.172,10687.9836905359,0.09,0
0,135000,0.09375,-0.925,3645556,3510556,340.965,10691.877465429,0.09,0
0,140000,0.25,-0.4,3794319,3654319,354.707,10697.0513691582,0.09,0
0,145000,0.21875,-6.93889390390723e-18,3943098,3798098,368.416,10702.8413532528,0.09,0
0,150000,0.65625,0.425,4091793,3941793,382.074,10709.4253992682,0.09,0
0,155000,0.25,-0.875,4238793,4083793,395.657,10713.302178402,0.09,0
0,160000,0.1875,-0.6,4379324,4219324,408.782,10713.1038059406,0.09,0
0,165000,0.53125,-0.2,4529398,4364398,422.614,10717.5767958468,0.09,0
0,170000,0.65625,0.575,4681028,4511028,436.516,10723.6115056493,0.09,0
0,175000,0.21875,0.475,4834435,4659435,450.578,10729.407560955,0.09,0
0,180000,0.84375,-0.825,4984010,4804010,464.346,10733.3970789024,0.09,0
0,185000,0.3125,-0.9,5134870,4949870,478.162,10738.7663595183,0.09,0
0,190000,0.625,0.775,5286154,5096154,492.089,10742.2722312427,0.09,0
0,195000,0.59375,0.8,5437767,5242767,506.005,10746.46890841,0.09,0
0,200000,0.3125,0.9,5586232,5386232,519.755,10747.8177218112,0.09,0
0,205000,0.71875,0.925,5736738,5531738,533.621,10750.585153133,0.09,0
